@relation 'train_feature-weka'

@attribute num_invitees numeric
@attribute num_maybe numeric
@attribute num_no numeric
@attribute num_yes numeric
@attribute num_friends numeric
@attribute friends_invited_ratio numeric
@attribute friends_maybe_ratio numeric
@attribute friends_no_ratio numeric
@attribute friends_yes_ratio numeric
@attribute time_2_event_in_hours numeric
@attribute user_saw_2_event_start_in_days numeric
@attribute interested {0,1}

@data
518,64,8,64,3110,0.002572,0,0,0.000643,1625,75,0
36,22,2,22,748,0,0.002674,0,0,1603,15,0
134,34,6,34,39,0.307692,0,0,0,1598,11,0
0,0,0,0,1009,0,0,0,0.001982,1629,62,0
1028,62,18,62,682,0.002933,0,0,0.008798,1576,26,0
72,16,2,16,1245,0.001606,0,0,0,1594,30,0
2898,92,42,92,863,0.016222,0.002317,0,0.002317,1598,41,0
382,22,8,22,1004,0.003984,0,0,0,1627,16,0
6742,222,374,222,4327,0.001849,0,0,0,1601,88,0
22,2,4,2,995,0.00402,0,0,0,1589,77,0
1500,118,366,118,776,0.208763,0.010309,0.085052,0.025773,1564,709,0
66,22,4,22,602,0.006645,0,0,0,1555,90,0
1460,74,116,74,807,0.002478,0,0,0,1604,6,0
410,6,14,6,478,0.004184,0,0,0,1590,5,0
5938,618,372,618,375,0.016,0,0,0.005333,1598,34,0
4318,330,100,330,1527,0.010478,0.00131,0,0,1593,67,0
4208,456,302,456,1156,0.020761,0.00346,0,0.012111,1598,69,0
214,30,6,30,910,0.002198,0,0,0,1590,2,0
82,0,2,0,197,0.13198,0,0,0,1576,15,0
9050,792,438,792,970,0.020619,0,0,0.002062,1577,1086,0
54,22,4,22,1714,0,0,0,0.001167,1626,59,0
185,9,31,9,414,0.13285,0,0.019324,0.002415,1675,39,1
500,12,18,12,39,0,0,0,0.051282,1595,67,0
946,28,28,28,2977,0.16997,0,0.00739,0.003359,1606,4,1
1216,11,55,11,14,0.571429,0,0,0.142857,1646,43,0
7688,308,274,308,1756,0.02164,0,0.001139,0,1605,558,0
10602,414,312,414,294,0.102041,0,0,0.013605,1589,80,0
7710,262,104,262,3033,0.007913,0.001319,0,0,1604,5,0
13928,88,132,88,770,0.031169,0,0,0,1590,184,0
14022,414,272,414,905,0.00442,0,0.00221,0,1602,4,0
568,10,10,10,4526,0.001326,0.000442,0,0,1632,112,0
250,24,18,24,857,0.007001,0,0.002334,0,1631,7,0
790,88,26,88,326,0,0,0,0.006135,1590,351,0
1272,18,52,18,729,0.29904,0,0.010974,0.00823,1613,90,1
0,0,0,0,4221,0,0,0,0.000474,1625,63,0
66,0,4,0,170,0.152941,0,0,0,1567,63,0
16,0,0,0,1092,0.001832,0,0,0,1595,40,0
2898,92,42,92,508,0.027559,0,0,0,1598,41,0
2296,110,80,110,1470,0.004082,0,0,0,1599,48,0
984,66,18,66,1751,0.034266,0.001142,0,0,1583,96,0
6044,62,94,62,563,0.01421,0,0,0,1591,77,0
2244,36,68,36,844,0.014218,0,0,0,1605,40,0
60,172,8,172,292,0,0,0,0.006849,1603,4,0
1844,46,42,46,217,0.018433,0,0,0,1562,931,0
248,36,34,36,1930,0.010881,0.000518,0.003109,0.002073,1584,43,0
9050,792,438,792,947,0.012672,0.002112,0.002112,0,1577,1278,0
9050,792,438,792,892,0.006726,0.002242,0.002242,0,1577,1230,0
9064,348,0,348,770,0.14026,0.002597,0,0.005195,1207,9357,0
1426,90,20,90,1354,0,0,0,0.001477,1600,36,0
2418,226,148,226,1012,0.045455,0.005929,0.001976,0.01581,1577,870,0
1672,54,60,54,372,0.112903,0.005376,0.005376,0.016129,1635,41,0
4,0,0,0,418,0.004785,0,0,0,1701,11,0
1498,34,42,34,730,0.030137,0,0,0,1616,44,0
140,50,12,50,530,0.037736,0,0.003774,0.007547,1582,29,0
4636,36,116,36,358,0.011173,0,0,0,1603,19,0
460,170,42,170,560,0,0,0,0.003571,1600,36,0
176,8,23,8,140,0.021429,0,0,0,1631,19,0
3496,196,146,196,539,0.011132,0,0,0,1604,25,0
218,62,16,62,902,0,0.002217,0,0,1586,69,0
9346,390,574,390,3770,0.002653,0,0,0.000531,1590,87,0
864,62,12,62,1253,0.023943,0,0,0.003192,1611,10,1
812,98,28,98,995,0.00201,0,0,0,1591,116,0
550,28,16,28,4553,0.03602,0.000879,0.000879,0,1610,79,0
4282,70,214,70,316,0.025316,0,0,0,1598,116,0
5436,160,214,160,613,0.032626,0,0.003263,0,1599,53,0
1376,90,80,90,111,0,0.018018,0,0,1606,41,0
510,68,18,68,1158,0.003454,0,0,0,1600,66,0
770,8,38,8,1300,0.010769,0,0,0,1602,40,0
82,36,4,36,163,0.02454,0,0,0,1575,4,0
9050,792,438,792,1472,0.052989,0.001359,0.002717,0.013587,1577,1182,0
9050,792,438,792,4702,0.008082,0.001701,0.000851,0.001276,1577,582,0
7536,162,72,162,1385,0.020217,0,0,0,1625,93,0
11,5,0,5,1235,0.00081,0,0,0.00081,1627,28,0
1142,2,2,2,3217,0.046627,0,0,0,1598,88,0
427,2,1,2,1558,0.014763,0,0,0,1599,51,0
4772,116,132,116,220,0.072727,0,0,0,1575,92,0
284,128,16,128,594,0,0,0,0.003367,1597,53,0
2,0,0,0,3,0,0,0,0,1675,40,0
3204,394,496,394,1063,0,0,0,0.001881,1584,1120,0
1082,116,60,116,448,0.004464,0,0,0,1631,43,0
2404,80,146,80,162,0.037037,0,0,0,1660,18,0
14,4,0,4,1668,0,0,0,0.001199,1614,43,0
24,6,0,6,380,0,0,0,0.005263,1609,42,0
1638,242,154,242,547,0.010969,0.010969,0,0,1575,18,0
7688,308,274,308,445,0.040449,0.004494,0.004494,0,1605,510,0
2418,226,148,226,2861,0.033555,0.000699,0.000699,0.002097,1577,1110,0
402,80,18,80,424,0.004717,0,0,0,1582,43,1
154,14,20,14,1723,0.017411,0.001161,0.002322,0.001161,1600,107,0
4568,170,218,170,1623,0.011091,0.001232,0,0,1603,218,0
240,56,40,56,3224,0,0,0,0.00062,1603,276,0
18534,772,0,772,781,0.076825,0.002561,0,0,1554,690,0
58,34,0,34,914,0.002188,0,0,0,1591,108,0
196,46,2,46,198,0.030303,0,0,0,1590,15,0
2486,46,154,46,98,0,0.020408,0,0,1604,90,0
1284,6,14,6,462,0.119048,0,0,0.002165,1599,67,1
518,64,8,64,1468,0.00545,0.001362,0,0,1625,51,0
30,12,0,12,216,0.009259,0,0,0,1678,196,0
9064,348,0,348,373,0.016086,0,0,0,1207,9453,0
2320,406,246,406,1170,0.001709,0,0,0,1604,6,0
15178,424,672,424,642,0.109034,0,0.003115,0.003115,1601,1,0
1184,80,38,80,1276,0.001567,0,0,0,1601,18,0
204,56,14,56,150,0.013333,0,0,0,1600,7,0
2392,56,68,56,1193,0.063705,0.003353,0.003353,0.011735,1669,110,0
5108,466,716,466,1507,0.022561,0.002654,0.001327,0.011944,1597,55,0
1029,201,50,201,335,0.01194,0.002985,0.002985,0,1588,23,0
268,18,8,18,356,0.039326,0,0,0.005618,1598,39,0
9040,208,114,208,2546,0.010212,0,0,0.000786,1603,5,0
418,28,8,28,334,0.005988,0,0,0,1588,66,0
8,10,2,10,1193,0,0.001676,0.001676,0.010059,1648,40,0
1376,434,216,434,860,0.02093,0.002326,0.002326,0,1539,1462,0
938,94,38,94,492,0.004065,0,0,0,1599,88,0
192,22,12,22,277,0.054152,0.00361,0,0.00722,1590,71,0
96,118,0,118,1534,0,0,0,0.001304,1612,74,0
2934,100,98,100,863,0.020857,0,0,0,1598,29,0
26,2,0,2,418,0.016746,0,0,0,1623,105,0
1032,94,6,94,758,0.026385,0,0,0,1597,102,0
60,54,2,54,259,0.046332,0.007722,0,0,1626,34,0
26,0,0,0,72,0.027778,0,0,0,1585,22,0
9064,348,0,348,2270,0.074449,0.000881,0,0.004405,1207,9405,0
138,24,44,24,1432,0.005587,0,0.001397,0.001397,1598,60,0
278,70,36,70,1930,0.012435,0.004145,0.001036,0.004145,1586,17,0
1238,62,26,62,1108,0.00361,0.001805,0,0,1582,100,0
64,30,0,30,23,0,0,0,0,1693,105,0
108,16,0,16,178,0,0,0,0.011236,1562,42,0
2560,90,190,90,651,0.024578,0.003072,0.003072,0.009217,1618,113,0
44,8,2,8,992,0,0,0,0.004032,1583,20,0
9064,348,0,348,4502,0.060418,0.000444,0,0.003998,1207,9405,0
3678,94,70,94,1176,0.003401,0,0,0,1591,87,0
2946,64,374,64,1031,0.395732,0.011639,0.029098,0.007759,1696,62,0
220,8,0,8,539,0.003711,0,0,0,1604,16,0
82,16,0,16,156,0.076923,0,0,0,1627,88,0
3226,86,140,86,1468,0.006812,0,0,0,1624,83,0
26,14,2,14,1344,0,0,0,0.001488,1610,25,0
106,7,3,7,217,0.078341,0.004608,0,0.004608,1601,112,1
90,12,0,12,587,0.027257,0,0,0,1628,26,0
16,8,0,8,551,0.00726,0,0,0,1632,66,0
0,0,0,0,1459,0,0,0,0.000685,1603,11,0
295,15,10,15,178,0.050562,0,0,0,1604,42,0
2578,136,116,136,945,0.093122,0,0.008466,0.006349,1612,90,0
24,12,0,12,189,0,0,0,0,1614,64,0
8382,42,104,42,541,0.114603,0,0,0,1584,3,0
5108,466,716,466,569,0.024605,0,0,0.010545,1597,55,0
9050,792,438,792,776,0.025773,0,0,0.002577,1577,918,0
4204,404,222,404,1004,0.021912,0,0,0.003984,1596,66,0
8382,42,104,42,985,0.17868,0,0.004061,0,1584,99,0
134,8,6,8,1623,0.002465,0,0,0,1611,26,0
44,22,2,22,384,0.005208,0.005208,0,0.020833,1612,29,1
798,102,24,102,4374,0,0.000457,0,0,1601,175,0
48,32,0,32,612,0,0.003268,0,0,1627,6,0
150,60,8,60,273,0.014652,0,0,0,1653,51,0
156,14,8,14,814,0.004914,0,0,0,1612,64,0
1658,5,50,5,501,0.135729,0,0.011976,0.011976,1649,64,1
324,12,2,12,150,0.013333,0,0,0,1573,33,0
20,12,0,12,2234,0.000895,0,0,0,1637,7,0
26,12,6,12,415,0.014458,0,0.004819,0,1645,35,0
0,0,0,0,750,0,0,0,0,1719,3,0
8408,670,496,670,2360,0.005085,0,0,0,1588,389,0
90,2,0,2,40,0.1,0,0,0,1587,62,0
453,30,16,30,908,0.005507,0,0,0.002203,1593,41,1
1724,64,78,64,1459,0.013708,0,0,0,1606,64,0
7710,262,104,262,1198,0.026711,0,0,0,1604,5,0
4022,164,118,164,1459,0.001371,0,0,0,1579,4,0
22,8,0,8,114,0.017544,0,0,0,1615,62,0
8390,38,120,38,332,0.126506,0,0.006024,0,1598,28,0
622,62,32,62,793,0.002522,0,0,0,1598,112,0
3208,14,30,14,502,0.031873,0,0,0,1582,15,0
106,18,2,18,620,0.003226,0,0,0,1566,96,0
7768,104,358,104,3130,0.001278,0.000639,0,0,1600,64,0
410,46,100,46,1159,0.031061,0.003451,0.003451,0.001726,1585,45,0
762,22,12,22,1153,0.001735,0,0,0,1625,69,0
27,7,0,7,92,0.021739,0,0,0,1639,57,0
2792,150,52,150,4798,0.012088,0.000417,0,0.001251,1597,112,0
3208,14,30,14,324,0.024691,0,0,0,1582,111,0
86,24,0,24,758,0,0,0,0.002639,1599,64,0
4204,404,222,404,1178,0.028862,0.001698,0.003396,0.010187,1596,90,0
2158,336,142,336,2364,0.000846,0,0.000846,0,1584,92,0
3014,528,274,528,1022,0.031311,0.019569,0.001957,0,1585,87,1
186,16,0,16,364,0.010989,0,0,0,1597,174,0
14,2,0,2,462,0.004329,0,0,0,1583,67,0
654,30,10,30,1718,0.001164,0,0,0,1604,0,0
22,2,0,2,164,0.036585,0,0,0.012195,1601,84,0
338,34,6,34,953,0.025184,0.004197,0,0.002099,1654,42,1
46,21,1,21,1032,0,0,0,0.000969,1591,105,0
226,142,90,142,1370,0.00438,0,0,0,1704,514,1
109,5,3,5,460,0.004348,0,0,0,1601,40,0
46,26,0,26,1288,0.001553,0,0,0,1616,155,0
1754,352,278,352,400,0.02,0,0.01,0,1593,57,0
890,92,64,92,1376,0.053779,0.001453,0.002907,0.008721,1605,112,1
7710,262,104,262,3313,0.001207,0,0,0,1604,29,0
9064,348,0,348,235,0.076596,0,0,0.004255,1207,9405,0
9050,792,438,792,848,0.03066,0,0.002358,0.004717,1577,1230,0
5108,466,716,466,939,0.102236,0.00213,0.01278,0.01065,1597,103,0
14,8,0,8,795,0.002516,0,0,0.007547,1576,19,0
746,2,52,2,458,0.017467,0,0,0,1601,88,0
164,58,16,58,418,0.033493,0.009569,0,0.014354,1563,113,0
1078,96,18,96,1288,0.001553,0.001553,0,0,1618,112,0
570,42,14,42,14,0.142857,0,0,0,1606,66,0
3402,494,174,494,374,0.005348,0,0,0,1604,4,0
62,52,12,52,896,0,0,0,0.002232,1590,280,0
1754,4,70,4,1031,0.013579,0,0.00194,0.00194,1696,59,0
18416,38,374,38,438,0.082192,0,0,0,1611,89,0
480,32,14,32,1245,0.001606,0,0,0,1593,20,0
12304,1800,2434,1800,2462,0.007311,0,0.001625,0.001625,1590,965,0
58,6,4,6,995,0.01608,0,0,0.00201,1626,42,0
12128,744,1470,744,855,0.163743,0.002339,0.014035,0.014035,1560,1072,0
388,30,22,30,1283,0.157443,0.006235,0.01403,0.009353,1637,44,0
2244,20,24,20,3661,0.00437,0,0,0,1599,53,0
796,40,26,40,1769,0.03957,0.003392,0,0.005653,1599,41,0
3424,94,156,94,262,0.015267,0,0,0,1645,44,0
1956,200,98,200,1353,0.019217,0,0.001478,0,1627,49,0
3976,60,96,60,397,0.020151,0,0,0,1612,117,0
854,18,18,18,675,0,0,0,0,1612,7,0
7628,130,110,130,1800,0.008889,0,0,0.001111,1625,19,0
1162,42,104,42,356,0.016854,0.005618,0.008427,0,1632,40,0
155,22,2,22,995,0.001005,0,0,0,1592,95,0
10204,36,168,36,241,0.207469,0,0.008299,0,1688,90,0
58,0,4,0,17,0,0,0,0,1620,112,0
1282,112,48,112,259,0.007722,0,0,0,1583,197,0
610,42,16,42,1650,0.001212,0,0,0.001212,1619,102,0
7710,262,104,262,1254,0.027113,0.00319,0,0,1604,53,0
6742,222,374,222,1115,0.003587,0,0,0,1601,40,0
4096,98,40,98,703,0.00569,0,0,0,1625,96,0
548,18,12,18,1062,0.003766,0,0,0,1605,16,0
796,14,6,14,27,0.074074,0,0,0,1602,19,0
1804,292,116,292,807,0.004957,0,0,0,1603,2,0
368,84,16,84,816,0.002451,0,0,0,1592,91,0
4178,138,352,138,427,0.290398,0.004684,0.014052,0,1631,114,0
134,4,2,4,431,0.227378,0,0.00464,0,1581,53,0
76,12,2,12,118,0.050847,0,0,0,1560,62,0
1112,36,20,36,658,0.069909,0,0,0.00304,1597,64,0
100,30,2,30,835,0,0.002395,0,0,1602,7,0
7688,308,274,308,798,0.032581,0.005013,0,0.005013,1605,534,0
5924,92,326,92,299,0.180602,0,0.026756,0,1623,66,0
5862,182,234,182,785,0.025478,0,0.002548,0,1598,40,0
14074,430,500,430,1215,0.013169,0,0,0.001646,1588,105,0
4554,76,112,76,395,0.025316,0,0.005063,0,1599,116,0
7688,308,274,308,1637,0.101405,0.002443,0.002443,0.002443,1605,606,0
1788,14,29,14,493,0.028398,0,0,0,1586,79,0
7688,308,274,308,4550,0.021099,0.00044,0.00044,0.00044,1605,54,0
212,68,2,68,716,0,0,0,0.002793,1632,27,0
1740,188,48,188,1170,0.001709,0,0,0,1602,29,0
108,26,0,26,53,0.113208,0,0,0,1624,44,0
112,2,7,2,77,0.012987,0,0,0,1628,40,0
7628,130,110,130,698,0.011461,0.002865,0,0,1625,4,0
9050,792,438,792,1806,0.044297,0.002215,0,0.009967,1577,726,0
280,50,22,50,453,0.030905,0,0,0,1625,31,0
1708,194,118,194,1714,0.004667,0.001167,0,0.001167,1632,21,0
7768,104,358,104,927,0.004315,0,0,0,1600,64,0
80,24,4,24,677,0.044313,0.002954,0.005908,0,1668,68,0
9050,792,438,792,1441,0.031922,0.001388,0.001388,0,1577,1230,0
4364,204,280,204,605,0,0,0,0.003306,1601,16,0
122,10,12,10,750,0.026667,0.005333,0.005333,0.005333,1704,23,0
9064,348,0,348,477,0.018868,0.002096,0,0.002096,1207,9429,0
73,11,5,11,418,0.014354,0.002392,0.002392,0.002392,1604,68,1
3704,54,80,54,791,0.020228,0,0,0.002528,1597,64,0
722,34,22,34,2197,0.030041,0.00091,0.00091,0.001821,1605,7,0
2828,102,56,102,994,0.014085,0,0.002012,0,1597,72,0
8426,26,86,26,673,0.008915,0,0,0,1599,6,0
164,84,14,84,2858,0.0007,0,0,0,1602,5,0
2430,20,32,20,563,0.117229,0,0,0,1612,116,0
7536,162,72,162,1480,0.064865,0.002703,0,0.010811,1625,93,0
604,40,12,40,1670,0.001198,0,0,0,1628,7,0
544,12,12,12,2257,0.132034,0,0.004431,0.000886,1606,42,1
73,0,2,0,255,0.070588,0,0.003922,0.003922,1580,95,0
1044,20,26,20,665,0.01203,0.003008,0,0.003008,1601,112,0
40,44,4,44,1020,0.001961,0.003922,0.003922,0.005882,1624,67,0
13386,226,560,226,357,0.492997,0,0.028011,0.011204,1583,82,0
1960,118,164,118,1930,0.00829,0,0.001036,0.003109,1585,18,0
11604,206,408,206,265,0.045283,0,0,0,1576,20,0
809,31,10,31,434,0.006912,0,0,0,1598,76,0
7640,246,120,246,1115,0.005381,0,0,0,1606,94,0
556,20,38,20,1553,0.084997,0.001288,0.002576,0.003863,1645,102,0
6,0,0,0,750,0.005333,0,0,0,1716,33,1
9040,208,114,208,1397,0.014316,0,0,0.001432,1603,125,0
608,24,8,24,1669,0.005392,0,0,0,1600,40,0
30,39,3,39,608,0,0,0,0,1674,9,0
0,0,0,0,968,0,0,0,0.002066,1623,90,0
38,2,0,2,1050,0.001905,0,0,0,1619,16,0
7536,162,72,162,1918,0.06048,0.001043,0,0.002086,1625,93,0
494,40,14,40,1623,0.007394,0,0,0,1611,19,0
462,2,0,2,1159,0.022433,0,0,0,1585,44,0
1832,116,92,116,570,0.007018,0,0,0,1599,42,0
914,19,224,19,280,0.303571,0.003571,0.092857,0.046429,1672,210,0
234,20,6,20,2008,0.000996,0,0,0,1594,39,0
194,8,12,8,3114,0.00578,0,0,0.000642,1602,81,0
154,30,2,30,2508,0,0,0,0.000797,1586,15,0
84,42,2,42,788,0,0,0,0.002538,1624,16,0
1671,15,24,15,363,0.104683,0,0,0,1584,4,0
603,8,7,8,1136,0.003521,0,0,0,1586,39,0
188,56,6,56,983,0.018311,0,0,0,1617,58,0
784,44,22,44,707,0.014144,0,0,0,1603,2,0
359,5,4,5,1969,0.008634,0,0,0,1587,87,0
248,70,20,70,1018,0.088409,0.001965,0.011788,0.001965,1593,74,1
326,26,22,26,521,0.023033,0,0,0,1653,59,0
186,18,14,18,1090,0.022018,0.001835,0.001835,0.00367,1578,65,0
74,32,0,32,268,0.037313,0,0,0,1696,35,0
704,2,10,2,72,0.027778,0,0,0,1683,8,0
230,106,0,106,156,0.012821,0,0,0,1560,1696,0
222,4,10,4,750,0.098667,0,0.002667,0,1709,29,0
76,0,0,0,925,0.004324,0,0,0,1566,39,0
0,0,0,0,983,0,0,0,0,1724,38,0
50,48,0,48,430,0,0,0,0,1585,84,0
2884,398,108,398,900,0.008889,0,0,0,1604,64,0
162,8,0,8,90,0.111111,0,0,0,1588,15,0
83,15,3,15,1940,0.007732,0.000515,0,0,1598,67,0
64,6,6,6,4358,0.000229,0,0,0.000229,1608,27,0
2226,34,38,34,330,0.133333,0,0,0,1588,100,0
598,136,8,136,1158,0.001727,0,0,0,1604,6,0
5116,238,212,238,550,0,0,0,0,1597,47,0
9064,348,0,348,822,0.048662,0.004866,0,0.002433,1207,9453,0
1956,200,98,200,990,0.030303,0,0,0,1627,25,0
18188,768,0,768,396,0.010101,0.005051,0,0,1507,2229,0
800,198,36,198,226,0.00885,0,0,0,1612,43,0
26,12,0,12,1298,0.001541,0,0,0,1625,8,0
226,48,24,48,911,0.006586,0.002195,0,0.006586,1599,17,0
6810,40,78,40,799,0.050063,0,0,0,1570,64,0
14250,156,270,156,390,0.076923,0.005128,0,0,1600,30,0
70,0,0,0,100,0.04,0,0,0,1585,9,0
18188,768,0,768,564,0.159574,0,0,0.003546,1507,2205,0
1212,48,60,48,250,0.432,0.032,0.032,0.064,1603,67,0
170,14,12,14,440,0.345455,0.031818,0.022727,0.022727,1627,14,0
940,124,14,124,767,0.013038,0,0.002608,0,1631,92,0
7190,116,254,116,1450,0.012414,0,0,0,1599,115,0
8496,38,102,38,4118,0.226809,0.000971,0.004371,0.000486,1592,102,0
322,56,34,56,1044,0.007663,0,0,0,1625,5,0
7688,308,274,308,915,0.002186,0,0,0,1605,582,0
194,23,9,23,244,0.012295,0.004098,0,0,1645,84,0
0,0,0,0,983,0,0,0,0.004069,1696,79,0
136,3,3,3,418,0.050239,0,0,0.002392,1625,45,0
76,7,3,7,1418,0.002116,0.00141,0.000705,0.000705,1597,17,0
2418,226,148,226,2240,0.001786,0,0,0.000893,1577,341,0
232,28,160,28,3240,0.001235,0,0,0,1700,11,0
7768,104,358,104,967,0.002068,0,0,0,1600,40,0
1670,30,22,30,405,0.039506,0,0,0.004938,1617,69,0
706,104,28,104,983,0.04883,0,0.004069,0,1561,87,0
1756,186,88,186,570,0.164912,0.007018,0,0.014035,1597,111,0
14842,12,26,12,473,0.012685,0,0,0,1605,53,0
12,0,0,0,94,0,0,0,0.021277,1686,60,0
6780,256,448,256,1469,0.001361,0,0,0.004084,1601,688,0
2296,110,80,110,1003,0.003988,0,0,0,1599,72,0
4310,124,96,124,1535,0.001303,0,0,0,1602,1,0
762,22,12,22,798,0.030075,0,0,0.002506,1625,45,0
7966,124,100,124,2642,0.028766,0.001514,0,0.000757,1604,53,0
442,60,2,60,1143,0.00175,0,0,0,1619,5,0
0,2,0,2,3661,0,0,0,0.000546,1595,64,0
20,10,0,10,168,0.035714,0,0,0.02381,1620,12,0
122,20,2,20,408,0,0.004902,0,0,1617,100,0
42,0,0,0,1564,0,0,0,0.001279,1604,27,0
1094,24,28,24,755,0,0,0,0.002649,1601,40,0
9514,60,268,60,501,0.091816,0,0.003992,0.003992,1642,15,0
408,34,4,34,863,0.002317,0,0,0,1600,88,0
442,36,22,36,1371,0.008753,0,0.002918,0,1604,16,0
204,48,115,48,739,0.02977,0.002706,0.001353,0.001353,1682,83,0
114,16,7,16,857,0.001167,0,0,0,1619,64,0
1956,200,98,200,1831,0,0,0,0,1627,121,0
446,68,72,68,967,0.03516,0.008273,0.010341,0.010341,1597,68,1
506,126,6,126,987,0.002026,0,0,0,1628,35,0
534,16,13,16,726,0.006887,0,0,0.004132,1601,112,1
95,2,11,2,750,0,0,0,0,1714,81,1
3298,176,112,176,16,0.125,0,0,0,1583,116,0
4844,66,36,66,373,0.080429,0,0,0,1597,97,0
6742,222,374,222,1255,0,0,0,0.001594,1601,112,0
1713,6,26,6,782,0.043478,0,0,0,1598,56,0
70,14,0,14,3684,0.000543,0,0,0,1625,88,0
1518,206,70,206,3289,0.000608,0,0,0,1625,95,0
8426,26,86,26,3923,0.019883,0,0,0,1599,54,0
1204,36,34,36,1171,0.003416,0,0,0,1591,65,0
478,2,14,2,4276,0.001871,0,0,0,1605,7,0
2244,36,68,36,1293,0.066512,0,0.003094,0,1605,88,0
9050,792,438,792,4221,0.008055,0.000948,0.000948,0.000948,1577,1206,0
478,18,14,18,102,0,0,0,0,1601,64,0
26,12,0,12,208,0.009615,0,0,0,1675,305,0
392,100,14,100,1328,0,0,0,0,1621,77,0
16,0,0,0,99,0,0,0,0.020202,1702,9,0
18782,154,72,154,1403,0.029936,0,0.001426,0,1568,93,0
4318,330,100,330,1598,0.020025,0.001252,0,0.001252,1593,18,0
6826,358,578,358,1027,0.177215,0.00779,0.003895,0.013632,1604,94,0
8426,26,86,26,594,0.037037,0,0.003367,0,1599,6,0
56,64,2,64,259,0.007722,0,0,0,1591,8,0
1902,84,82,84,1239,0.001614,0,0,0,1610,90,0
2792,150,52,150,1354,0.025111,0.001477,0,0.002954,1597,112,0
694,114,72,114,1436,0.006964,0.001393,0.002786,0,1632,16,0
5000,222,308,222,3661,0.005463,0,0,0,1599,48,0
557,24,64,24,448,0.002232,0,0,0,1600,56,0
12666,88,432,88,593,0.08769,0.003373,0.003373,0.003373,1689,14,1
524,100,42,100,2227,0.001796,0,0,0,1612,17,0
100,0,0,0,525,0.00381,0,0,0,1601,16,0
1034,36,64,36,358,0.011173,0,0,0,1640,215,0
44,20,0,20,140,0.171429,0,0,0,1601,12,0
842,82,42,82,198,0.030303,0,0,0,1631,42,0
1192,56,40,56,824,0.007282,0,0,0,1600,88,0
71,1,3,1,1564,0.004476,0,0,0,1606,7,0
8390,38,120,38,298,0.161074,0,0,0,1598,28,0
1866,60,110,60,49,0.040816,0,0,0,1589,56,0
1358,1102,330,1102,723,0.013831,0.002766,0,0.027663,1601,40,0
34,20,12,20,1009,0,0,0,0,1630,24,0
4096,98,40,98,445,0.017978,0,0,0,1625,24,0
1106,12,0,12,2368,0.005912,0,0,0,1611,95,0
8782,1196,618,1196,654,0.348624,0.030581,0.021407,0.051988,1577,34,0
1762,158,40,158,1816,0.002203,0.001101,0,0.001101,1563,111,0
708,42,46,42,408,0.20098,0,0.019608,0,1652,66,0
9064,348,0,348,416,0.024038,0,0,0,1207,9453,0
2378,202,56,202,1175,0,0,0,0.001702,1611,66,0
9064,348,0,348,3017,0.015578,0.000331,0,0.003315,1207,9453,0
4184,324,534,324,857,0.007001,0,0.002334,0,1576,1240,0
108,40,6,40,1567,0.021698,0,0,0,1608,66,0
13,0,1,0,2738,0.002922,0,0.000365,0,1601,112,0
64,6,2,6,49,0,0,0,0,1585,32,0
1186,38,44,38,844,0.009479,0,0,0,1606,16,0
18188,768,0,768,407,0.265356,0.004914,0,0.004914,1507,2229,0
1820,246,368,246,389,0.015424,0,0.005141,0,1695,77,0
498,62,36,62,909,0.0022,0,0,0,1587,15,0
64,20,0,20,2290,0.000873,0.000873,0,0.000873,1592,94,0
3414,80,126,80,215,0.065116,0,0.009302,0,1600,32,0
82,32,0,32,2201,0,0,0,0,1598,106,0
6,0,0,0,4698,0,0,0,0.000851,1585,80,0
336,14,10,14,887,0.002255,0,0,0,1632,24,0
4096,98,40,98,1743,0.005737,0,0,0,1625,48,0
7984,310,254,310,4660,0.000858,0,0,0,1586,135,0
2898,92,42,92,436,0.03211,0,0.004587,0.004587,1598,41,0
146,46,8,46,19,0.105263,0,0,0,1638,87,0
3010,26,62,26,88,0.159091,0,0,0,1569,66,0
1708,194,118,194,4526,0.00707,0.000442,0,0.000442,1632,93,0
368,98,6,98,51,0.078431,0,0,0,1631,23,0
148,26,3,26,98,0.306122,0.010204,0.010204,0.010204,1632,6,0
74,32,4,32,804,0.002488,0.002488,0,0.004975,1577,157,0
1956,200,98,200,947,0.01056,0,0,0,1627,73,0
3612,204,146,204,539,0.029685,0,0,0,1599,79,0
381,21,7,21,243,0.004115,0,0,0,1591,37,0
428,34,18,34,1462,0.005472,0,0,0,1598,89,0
2418,226,148,226,4374,0.045267,0.000914,0.001372,0.004115,1577,750,0
1142,2,2,2,1764,0.019274,0,0,0,1598,112,0
68,18,3,18,394,0.020305,0,0.005076,0,1639,34,0
3226,86,140,86,990,0.00202,0,0,0,1624,107,0
262,22,4,22,143,0.013986,0,0,0,1571,63,0
1416,74,22,74,456,0.008772,0,0,0,1599,99,0
12128,744,1470,744,167,0.131737,0.023952,0.011976,0.011976,1560,976,0
209,20,11,20,1193,0.011735,0.004191,0.001676,0.006706,1654,43,0
1062,50,78,50,374,0.010695,0,0,0,1655,42,0
180,16,10,16,910,0.024176,0,0.002198,0,1590,5,0
2396,92,152,92,250,0.568,0.016,0.056,0.056,1604,65,0
3306,140,50,140,223,0.026906,0.017937,0,0.017937,1599,41,0
192,27,15,27,87,0.011494,0,0,0,1582,11,0
